Provincias;Edad (grupos quinquenales);Espanoles/Extranjeros;Sexo;Ano;Total
43 Tarragona;TOTAL EDADES;TOTAL;Ambos sexos;2005;704.907
43 Tarragona;TOTAL EDADES;TOTAL;Ambos sexos;2004;674.144
43 Tarragona;TOTAL EDADES;TOTAL;Ambos sexos;2003;654.149
43 Tarragona;TOTAL EDADES;TOTAL;Ambos sexos;2002;631.156
43 Tarragona;TOTAL EDADES;TOTAL;Ambos sexos;2001;612.086
43 Tarragona;TOTAL EDADES;TOTAL;Ambos sexos;2000;598.533
43 Tarragona;TOTAL EDADES;TOTAL;Ambos sexos;1999;588.499
43 Tarragona;TOTAL EDADES;TOTAL;Ambos sexos;1998;580.245
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2022;415.795
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2021;411.653
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2020;408.630
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2019;403.406
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2018;399.241
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2017;396.788
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2016;396.562
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2015;397.371
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2014;399.328
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2013;402.727
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2012;403.738
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2011;401.669
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2010;399.379
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2009;395.397
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2008;386.871
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2007;372.714
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2006;359.790
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2005;348.010
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2004;334.537
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2003;325.158
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2002;314.709
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2001;306.397
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2000;300.788
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;1999;295.806
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;1998;291.906
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2022;134.421
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2021;134.545
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2020;134.176
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2019;134.137
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2018;134.572
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2017;135.562
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2016;136.977
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2015;138.932
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2014;140.365
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2013;142.183
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2012;143.728
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2011;144.607
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2010;145.277
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2009;146.751
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2008;146.324
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2007;144.046
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2006;142.160
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2005;141.091
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2004;139.333
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2003;138.686
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2002;137.342
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2001;136.233
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2000;136.473
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;1999;136.849
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;1998;136.840
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2022;66.214
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2021;66.258
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2020;66.201
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2019;66.210
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2018;66.512
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2017;66.878
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2016;67.473
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2015;68.327
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2014;68.916
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2013;69.654
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2012;70.250
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2011;70.599
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2010;70.714
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2009;71.018
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2008;70.547
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2007;69.784
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2006;69.091
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2005;68.818
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2004;68.260
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2003;68.045
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2002;67.660
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2001;67.356
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2000;67.573
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;1999;67.817
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;1998;67.845
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2022;713.453
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2021;709.403
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2020;703.772
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2019;694.844
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2018;687.391
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2017;686.841
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2016;688.672
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2015;693.371
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2014;699.136
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2013;706.407
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2012;711.228
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2011;707.242
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2010;697.959
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2009;689.635
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2008;670.203
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2007;639.621
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2006;615.618
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2005;598.256
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2004;578.060
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2003;563.099
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2002;546.538
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2001;536.131
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2000;527.965
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;1999;523.459
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;1998;519.664
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2022;355.250
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2021;352.985
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2020;350.224
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2019;345.754
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2018;341.859
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2017;341.313
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2016;342.000
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2015;343.818
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2014;346.187
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2013;349.258
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2012;350.756
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2011;348.706
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2010;343.858
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2009;339.057
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2008;328.926
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2007;315.629
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2006;304.786
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2005;296.693
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2004;287.665
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2003;280.646
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2002;272.645
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2001;268.049
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2000;264.771
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;1999;262.575
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;1998;260.835
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2022;2.605.757
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2021;2.589.312
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2020;2.591.875
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2019;2.565.124
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2018;2.547.986
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2017;2.540.707
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2016;2.544.264
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2015;2.543.315
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2014;2.548.898
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2013;2.566.474
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2012;2.580.792
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2011;2.578.719
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2010;2.581.147
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2009;2.575.362
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2008;2.543.209
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2007;2.486.483
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2006;2.463.592
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2005;2.416.628
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2004;2.358.919
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2003;2.320.297
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2002;2.267.503
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2001;2.227.170
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;2000;2.201.200
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;1999;2.187.633
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Ambos sexos;1998;2.172.796
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2022;1.330.251
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2021;1.321.351
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2020;1.322.409
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2019;1.308.774
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2018;1.299.059
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2017;1.294.682
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2016;1.294.491
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2015;1.293.150
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2014;1.295.140
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2013;1.301.854
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2012;1.306.552
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2011;1.304.354
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2010;1.303.421
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2009;1.299.124
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2008;1.282.128
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2007;1.255.855
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2006;1.243.487
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2005;1.223.059
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2004;1.196.774
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2003;1.178.396
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2002;1.154.203
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2001;1.137.005
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;2000;1.126.499
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;1999;1.119.886
46 Valencia/Val�ncia;TOTAL EDADES;TOTAL;Mujeres;1998;1.112.640
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2022;517.975
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2021;519.361
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2020;520.649
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2019;519.546
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2018;519.851
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2017;521.130
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2016;523.679
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2015;526.288
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2014;529.157
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2013;532.284
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2012;534.280
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2011;534.874
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2010;533.640
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2009;532.575
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2008;529.019
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2007;521.661
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2006;519.249
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2005;514.674
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2004;510.863
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2003;506.302
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2002;501.157
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2001;497.961
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2000;495.690
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;1999;494.594
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;1998;492.029
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2022;265.909
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2021;266.518
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2020;267.109
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2019;266.330
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2018;266.495
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2017;266.984
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2016;268.088
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2015;269.289
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2014;270.292
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2013;271.665
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2012;272.339
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2011;272.265
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2010;271.499
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2009;270.790
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2008;268.944
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2007;265.678
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2006;264.352
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2005;261.985
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2004;260.081
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2003;257.688
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2002;255.299
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2001;253.930
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2000;252.802
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;1999;252.048
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;1998;250.647
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2022;167.215
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2021;168.725
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2020;170.588
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2019;172.539
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2018;174.549
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2017;177.404
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2016;180.406
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2015;183.436
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2014;185.432
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2013;188.270
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2012;191.612
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2011;193.383
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2010;194.214
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2009;195.665
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2008;197.221
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2007;197.237
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2006;197.492
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2005;198.045
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2004;198.524
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2003;199.688
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2002;200.678
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2001;202.356
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2000;203.469
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;1999;204.650
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;1998;205.201
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2022;84.428
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2021;85.174
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2020;86.219
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2019;87.198
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2018;88.230
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2017;89.596
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2016;91.085
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2015;92.548
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2014;93.561
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2013;94.934
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2012;96.512
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2011;97.390
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2010;97.787
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2009;98.521
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2008;99.118
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2007;99.430
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2006;99.726
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2005;100.104
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2004;100.419
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2003;101.004
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2002;101.607
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2001;102.527
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2000;103.211
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;1999;103.774
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;1998;103.988
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2022;966.438
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2021;967.452
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2020;972.528
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2019;964.693
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2018;954.811
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2017;953.486
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2016;950.507
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2015;956.006
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2014;960.111
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2013;978.638
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2012;978.130
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2011;973.325
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2010;973.252
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2009;970.313
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2008;955.323
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2007;932.502
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2006;917.288
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2005;912.072
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2004;897.350
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2003;880.118
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2002;871.209
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2001;857.565
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2000;848.006
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;1999;844.571
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;1998;841.438
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2022;493.540
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2021;494.098
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2020;496.926
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2019;493.154
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2018;487.972
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2017;487.129
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2016;484.402
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2015;486.550
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2014;488.436
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2013;495.961
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2012;495.222
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2011;492.271
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2010;491.162
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2009;488.857
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2008;481.636
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2007;471.746
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2006;464.681
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2005;462.066
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2004;455.510
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2003;447.511
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2002;443.308
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2001;437.471
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2000;434.004
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;1999;432.377
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;1998;430.921
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2022;83.117
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2021;83.517
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2020;84.202
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2019;84.777
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2018;85.144
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2017;84.959
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2016;84.519
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2015;84.263
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2014;84.963
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2013;84.180
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2012;84.018
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2011;82.376
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2010;80.579
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2009;78.674
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2008;77.389
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2007;76.603
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2006;75.861
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2005;75.276
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2004;74.654
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2003;74.931
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2002;76.152
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2001;75.694
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2000;75.241
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;1999;73.704
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;1998;72.117
51 Ceuta;TOTAL EDADES;TOTAL;Mujeres;2022;41.190
